eis facility id,company name,site name,primary naics code,site latitude,site longitude,address,city,zip code,eis unit id,unit type,unit description,process description,scc
9868111,"ECONTACTLIVE, INC.","ECONTACTLIVE, INC.",518210,37.733662,-120.958526,6436 OAKDALE RD,RIVERBANK,95367,57730113,Unclassified,947 BHP EMERGENCY IC ENGINE - DIESEL,947 BHP IC ENGINE -EMERGENCY USE - DIESEL,20300101
9999311,"FUJITSU TECHNOLOGY AND BUSINESS OF AMERICA, INC","FUJITSU TECHNOLOGY AND BUSINESS OF AMERICA, INC",518210,37.378501,-121.998015,SUNNYVALE CAMPUS,SUNNYVALE,94088,84285713,Unclassified,"DIESEL ENGINE, CUMMINS MODEL KTA50-G9, E","DIESEL ENGINE, CUMMINS MODEL KTA50-G9, EMERGENCY STANDBY",20100102
9999311,"FUJITSU TECHNOLOGY AND BUSINESS OF AMERICA, INC","FUJITSU TECHNOLOGY AND BUSINESS OF AMERICA, INC",518210,37.378501,-121.998015,SUNNYVALE CAMPUS,SUNNYVALE,94088,84285413,Unclassified,"DIESEL ENGINE, DETROIT DIESEL MODEL 1034","DIESEL ENGINE, DETROIT DIESEL MODEL 10347110, EMERGENCY DIES",20100102
9999311,"FUJITSU TECHNOLOGY AND BUSINESS OF AMERICA, INC","FUJITSU TECHNOLOGY AND BUSINESS OF AMERICA, INC",518210,37.378501,-121.998015,SUNNYVALE CAMPUS,SUNNYVALE,94088,84285213,Unclassified,NATURAL GAS ENGINE,NATURAL GAS ENGINE,20100202
9999311,"FUJITSU TECHNOLOGY AND BUSINESS OF AMERICA, INC","FUJITSU TECHNOLOGY AND BUSINESS OF AMERICA, INC",518210,37.378501,-121.998015,SUNNYVALE CAMPUS,SUNNYVALE,94088,84285113,Unclassified,NATURAL GAS ENGINE,NATURAL GAS ENGINE,20100202
9999311,"FUJITSU TECHNOLOGY AND BUSINESS OF AMERICA, INC","FUJITSU TECHNOLOGY AND BUSINESS OF AMERICA, INC",518210,37.378501,-121.998015,SUNNYVALE CAMPUS,SUNNYVALE,94088,84285313,Unclassified,"DIESEL ENGINE, CUMMINS MODEL 4BT3.9-G2,","DIESEL ENGINE, CUMMINS MODEL 4BT3.9-G2, EMERGENCY STANDBY",20100102
9999311,"FUJITSU TECHNOLOGY AND BUSINESS OF AMERICA, INC","FUJITSU TECHNOLOGY AND BUSINESS OF AMERICA, INC",518210,37.378501,-121.998015,SUNNYVALE CAMPUS,SUNNYVALE,94088,84285513,Unclassified,"DIESEL ENGINE, WHITE MODEL D4800T, EMERG","DIESEL ENGINE, WHITE MODEL D4800T, EMERGENCY STANDBY",20100102
9999311,"FUJITSU TECHNOLOGY AND BUSINESS OF AMERICA, INC","FUJITSU TECHNOLOGY AND BUSINESS OF AMERICA, INC",518210,37.378501,-121.998015,SUNNYVALE CAMPUS,SUNNYVALE,94088,141284213,Unclassified,EMERGENCY STANDBY GENERATOR DIESEL ENGIN,EMERGENCY STANDBY GENERATOR DIESEL ENGINE,20100102
15968711,CORESITE,CORESITE,518210,37.334385,-121.891421,55 SO MARKET STREET,SAN JOSE,95113,100769513,Unclassified,"DIESEL ENGINE, CATERPILLAR MODEL 3508 SR","DIESEL ENGINE, CATERPILLAR MODEL 3508 SR4B, EMERGENCY STANDB",20100102
15968711,CORESITE,CORESITE,518210,37.334385,-121.891421,55 SO MARKET STREET,SAN JOSE,95113,100769813,Unclassified,DIESEL POWERED STANDBY GENERATOR 2122KW,DIESEL POWERED STANDBY GENERATOR 2122KW,20100102
15968711,CORESITE,CORESITE,518210,37.334385,-121.891421,55 SO MARKET STREET,SAN JOSE,95113,100769413,Unclassified,EMERGENCY STANDBY GENERATOR,EMERGENCY STANDBY GENERATOR,20100102
15968711,CORESITE,CORESITE,518210,37.334385,-121.891421,55 SO MARKET STREET,SAN JOSE,95113,100769713,Unclassified,"DIESEL ENGINE, CATERPILLAR MODEL 3412 SR","DIESEL ENGINE, CATERPILLAR MODEL 3412 SR4, EMERGENCY STANDBY",20100102
15968711,CORESITE,CORESITE,518210,37.334385,-121.891421,55 SO MARKET STREET,SAN JOSE,95113,100769913,Unclassified,STANDBY GENERATOR #1,STANDBY GENERATOR #1,20100102
19650011,"CYXTERA COMMUNICATIONS, LLC","CYXTERA COMMUNICATIONS, LLC",518210,37.37595,-121.956238,1500 SPACE PARK DRIVE,SANTA CLARA,95054,141548713,Unclassified,EMERGENCY DIESEL GENERATOR SET,EMERGENCY DIESEL GENERATOR SET,20100102
19650011,"CYXTERA COMMUNICATIONS, LLC","CYXTERA COMMUNICATIONS, LLC",518210,37.37595,-121.956238,1500 SPACE PARK DRIVE,SANTA CLARA,95054,141548813,Unclassified,EMERGENCY DIESEL GENERATOR SET,EMERGENCY DIESEL GENERATOR SET,20100102
19650011,"CYXTERA COMMUNICATIONS, LLC","CYXTERA COMMUNICATIONS, LLC",518210,37.37595,-121.956238,1500 SPACE PARK DRIVE,SANTA CLARA,95054,141548913,Unclassified,EMERGENCY DIESEL GENERATOR SET,EMERGENCY DIESEL GENERATOR SET,20100102
19650011,"CYXTERA COMMUNICATIONS, LLC","CYXTERA COMMUNICATIONS, LLC",518210,37.37595,-121.956238,1500 SPACE PARK DRIVE,SANTA CLARA,95054,141549013,Unclassified,EMERGENCY DIESEL GENERATOR SET,EMERGENCY DIESEL GENERATOR SET,20100102
19650011,"CYXTERA COMMUNICATIONS, LLC","CYXTERA COMMUNICATIONS, LLC",518210,37.37595,-121.956238,1500 SPACE PARK DRIVE,SANTA CLARA,95054,141549113,Unclassified,EMERGENCY DIESEL GENERATOR SET,EMERGENCY DIESEL GENERATOR SET,20100102
19364011,GOOGLE LLC,GOOGLE LLC,518210,37.427986,-121.965758,5093 DISK DR,SAN JOSE,95134,141515513,Unclassified,EMERGENCY STANDBY DIESEL GENERATOR SET,EMERGENCY STANDBY DIESEL GENERATOR SET,20100102
19508011,GOOGLE LLC,GOOGLE LLC,518210,37.406134,-122.065602,750 MOFFETT BLVD,MOUNTAIN VIEW,94043,141515813,Unclassified,EMERGENCY STANDBY DIESEL GENERATOR SET,EMERGENCY STANDBY DIESEL GENERATOR SET,20100102
19660611,VERINT,VERINT,518210,37.370249,-121.973052,2550 WALSH AVENUE,SANTA CLARA,95051,141528913,Unclassified,EMERGENCY STANDBY DIESEL GENERATOR SET,EMERGENCY STANDBY DIESEL GENERATOR SET,20100102
19662311,"ZAYO GROUP, LLC","ZAYO GROUP, LLC",518210,37.407382,-121.965885,5101 LAFAYETTE STREET,SANTA CLARA,95054,141554113,Unclassified,,,20100102
19662311,"ZAYO GROUP, LLC","ZAYO GROUP, LLC",518210,37.407382,-121.965885,5101 LAFAYETTE STREET,SANTA CLARA,95054,141554213,Unclassified,,,20100102
19662311,"ZAYO GROUP, LLC","ZAYO GROUP, LLC",518210,37.407382,-121.965885,5101 LAFAYETTE STREET,SANTA CLARA,95054,141554313,Unclassified,,,20100102
14179811,CISCO SYSTEMS,CISCO SYSTEMS,518210,37.3879,-122.05819,364 FERGUSON DRIVE,MOUNTAIN VIEW,94043,84481013,Unclassified,STANDBY DIESEL GENERATOR SET #1 S/N 6WN0,STANDBY DIESEL GENERATOR SET #1 S/N 6WN00622,20100102
14179811,CISCO SYSTEMS,CISCO SYSTEMS,518210,37.3879,-122.05819,364 FERGUSON DRIVE,MOUNTAIN VIEW,94043,84480813,Unclassified,STANDBY DIESEL GENERATOR SET #3 S/N 6WN0,STANDBY DIESEL GENERATOR SET #3 S/N 6WN00621,20100102
14179811,CISCO SYSTEMS,CISCO SYSTEMS,518210,37.3879,-122.05819,364 FERGUSON DRIVE,MOUNTAIN VIEW,94043,84480713,Unclassified,STANDBY DIESEL GENERATOR SET #4 S/N 6WN0,STANDBY DIESEL GENERATOR SET #4 S/N 6WN00678,20100102
14179811,CISCO SYSTEMS,CISCO SYSTEMS,518210,37.3879,-122.05819,364 FERGUSON DRIVE,MOUNTAIN VIEW,94043,84480913,Unclassified,STANDBY DIESEL GENERATOR SET #2 S/N 6WN0,STANDBY DIESEL GENERATOR SET #2 S/N 6WN00620,20100102
14179811,CISCO SYSTEMS,CISCO SYSTEMS,518210,37.3879,-122.05819,364 FERGUSON DRIVE,MOUNTAIN VIEW,94043,100429513,Unclassified,DIESEL STANDBY GENERATOR,DIESEL STANDBY GENERATOR,20100102
14179811,CISCO SYSTEMS,CISCO SYSTEMS,518210,37.3879,-122.05819,364 FERGUSON DRIVE,MOUNTAIN VIEW,94043,100429413,Unclassified,DIESEL STANDBY GENERATOR,DIESEL STANDBY GENERATOR,20100102
15709911,CORESITE REAL ESTATE,CORESITE REAL ESTATE,518210,37.373493,-121.971112,CORONADO DR & STENDER WAY,SANTA CLARA,95054,120262113,Unclassified,"SV4 GEN 5, EMERGENCY DIESEL GENERATOR EN","SV4 GEN 5, EMERGENCY DIESEL GENERATOR ENGINE",20100102
15709911,CORESITE REAL ESTATE,CORESITE REAL ESTATE,518210,37.373493,-121.971112,CORONADO DR & STENDER WAY,SANTA CLARA,95054,100368013,Unclassified,"SV3 GEN 1, EMERGENCY DIESEL GENERATOR EN","SV3 GEN 1, EMERGENCY DIESEL GENERATOR ENGINE",20100102
15709911,CORESITE REAL ESTATE,CORESITE REAL ESTATE,518210,37.373493,-121.971112,CORONADO DR & STENDER WAY,SANTA CLARA,95054,120262213,Unclassified,"SV4 GEN 6, EMERGENCY DIESEL GENERATOR EN","SV4 GEN 6, EMERGENCY DIESEL GENERATOR ENGINE",20100102
15709911,CORESITE REAL ESTATE,CORESITE REAL ESTATE,518210,37.373493,-121.971112,CORONADO DR & STENDER WAY,SANTA CLARA,95054,100368113,Unclassified,"SV3 GEN 2, EMERGENCY DIESEL GENERATOR EN","SV3 GEN 2, EMERGENCY DIESEL GENERATOR ENGINE",20100102
15709911,CORESITE REAL ESTATE,CORESITE REAL ESTATE,518210,37.373493,-121.971112,CORONADO DR & STENDER WAY,SANTA CLARA,95054,100368413,Unclassified,"SV3 GEN 5, EMERGENCY DIESEL GENERATOR EN","SV3 GEN 5, EMERGENCY DIESEL GENERATOR ENGINE",20100102
15709911,CORESITE REAL ESTATE,CORESITE REAL ESTATE,518210,37.373493,-121.971112,CORONADO DR & STENDER WAY,SANTA CLARA,95054,120262413,Unclassified,"SV4 GEN 2, EMERGENCY DIESEL GENERATOR EN","SV4 GEN 2, EMERGENCY DIESEL GENERATOR ENGINE",20100102
15709911,CORESITE REAL ESTATE,CORESITE REAL ESTATE,518210,37.373493,-121.971112,CORONADO DR & STENDER WAY,SANTA CLARA,95054,120262613,Unclassified,"SV4 GEN 4, EMERGENCY DIESEL GENERATOR EN","SV4 GEN 4, EMERGENCY DIESEL GENERATOR ENGINE",20100102
15709911,CORESITE REAL ESTATE,CORESITE REAL ESTATE,518210,37.373493,-121.971112,CORONADO DR & STENDER WAY,SANTA CLARA,95054,100368213,Unclassified,"SV3 GEN 3, EMERGENCY DIESEL GENERATOR EN","SV3 GEN 3, EMERGENCY DIESEL GENERATOR ENGINE",20100102
15709911,CORESITE REAL ESTATE,CORESITE REAL ESTATE,518210,37.373493,-121.971112,CORONADO DR & STENDER WAY,SANTA CLARA,95054,100368313,Unclassified,"SV3 GEN 4, EMERGENCY DIESEL GENERATOR EN","SV3 GEN 4, EMERGENCY DIESEL GENERATOR ENGINE",20100102
15709911,CORESITE REAL ESTATE,CORESITE REAL ESTATE,518210,37.373493,-121.971112,CORONADO DR & STENDER WAY,SANTA CLARA,95054,120262313,Unclassified,"SV4 GEN 1, EMERGENCY DIESEL GENERATOR EN","SV4 GEN 1, EMERGENCY DIESEL GENERATOR ENGINE",20100102
15709911,CORESITE REAL ESTATE,CORESITE REAL ESTATE,518210,37.373493,-121.971112,CORONADO DR & STENDER WAY,SANTA CLARA,95054,120262513,Unclassified,"SV4 GEN 3, EMERGENCY DIESEL GENERATOR EN","SV4 GEN 3, EMERGENCY DIESEL GENERATOR ENGINE",20100102
15709911,CORESITE REAL ESTATE,CORESITE REAL ESTATE,518210,37.373493,-121.971112,CORONADO DR & STENDER WAY,SANTA CLARA,95054,130646213,Unclassified,EMERGENCY DIESEL GENERATOR ENGINE,EMERGENCY DIESEL GENERATOR ENGINE,20100102
15709911,CORESITE REAL ESTATE,CORESITE REAL ESTATE,518210,37.373493,-121.971112,CORONADO DR & STENDER WAY,SANTA CLARA,95054,130646313,Unclassified,EMERGENCY DIESEL GENERATOR ENGINE,EMERGENCY DIESEL GENERATOR ENGINE,20100102
15709911,CORESITE REAL ESTATE,CORESITE REAL ESTATE,518210,37.373493,-121.971112,CORONADO DR & STENDER WAY,SANTA CLARA,95054,130646413,Unclassified,EMERGENCY DIESEL GENERATOR ENGINE,EMERGENCY DIESEL GENERATOR ENGINE,20100102
15709911,CORESITE REAL ESTATE,CORESITE REAL ESTATE,518210,37.373493,-121.971112,CORONADO DR & STENDER WAY,SANTA CLARA,95054,130646513,Unclassified,EMERGENCY DIESEL GENERATOR ENGINE,EMERGENCY DIESEL GENERATOR ENGINE,20100102
15709911,CORESITE REAL ESTATE,CORESITE REAL ESTATE,518210,37.373493,-121.971112,CORONADO DR & STENDER WAY,SANTA CLARA,95054,130646613,Unclassified,EMERGENCY DIESEL GENERATOR ENGINE,EMERGENCY DIESEL GENERATOR ENGINE,20100102
15709911,CORESITE REAL ESTATE,CORESITE REAL ESTATE,518210,37.373493,-121.971112,CORONADO DR & STENDER WAY,SANTA CLARA,95054,130646713,Unclassified,EMERGENCY DIESEL GENERATOR ENGINE,EMERGENCY DIESEL GENERATOR ENGINE,20100102
15709911,CORESITE REAL ESTATE,CORESITE REAL ESTATE,518210,37.373493,-121.971112,CORONADO DR & STENDER WAY,SANTA CLARA,95054,130646813,Unclassified,EMERGENCY DIESEL GENERATOR ENGINE,EMERGENCY DIESEL GENERATOR ENGINE,20100102
15709911,CORESITE REAL ESTATE,CORESITE REAL ESTATE,518210,37.373493,-121.971112,CORONADO DR & STENDER WAY,SANTA CLARA,95054,130646913,Unclassified,EMERGENCY DIESEL GENERATOR ENGINE,EMERGENCY DIESEL GENERATOR ENGINE,20100102
15709911,CORESITE REAL ESTATE,CORESITE REAL ESTATE,518210,37.373493,-121.971112,CORONADO DR & STENDER WAY,SANTA CLARA,95054,130647013,Unclassified,EMERGENCY DIESEL GENERATOR ENGINE,EMERGENCY DIESEL GENERATOR ENGINE,20100102
15709911,CORESITE REAL ESTATE,CORESITE REAL ESTATE,518210,37.373493,-121.971112,CORONADO DR & STENDER WAY,SANTA CLARA,95054,130647113,Unclassified,EMERGENCY DIESEL GENERATOR ENGINE,EMERGENCY DIESEL GENERATOR ENGINE,20100102
15974311,1525 COMSTOCK  C/O DIGITAL REALTY TRUST,1525 COMSTOCK C/O DIGITAL REALTY TRUST,518210,37.373625,-121.955344,1525 COMSTOCK DRIVE,SANTA CLARA,95054,100753513,Unclassified,STATIONARY STANDBY DIESEL GENERATOR SET,STATIONARY STANDBY DIESEL GENERATOR SET,20100102
15974311,1525 COMSTOCK  C/O DIGITAL REALTY TRUST,1525 COMSTOCK C/O DIGITAL REALTY TRUST,518210,37.373625,-121.955344,1525 COMSTOCK DRIVE,SANTA CLARA,95054,100753613,Unclassified,STATIONARY STANDBY DIESEL GENERATOR SET,STATIONARY STANDBY DIESEL GENERATOR SET,20100102
15974311,1525 COMSTOCK  C/O DIGITAL REALTY TRUST,1525 COMSTOCK C/O DIGITAL REALTY TRUST,518210,37.373625,-121.955344,1525 COMSTOCK DRIVE,SANTA CLARA,95054,100753813,Unclassified,STATIONARY STANDBY DIESEL GENERATOR SET,STATIONARY STANDBY DIESEL GENERATOR SET,20100102
15974311,1525 COMSTOCK  C/O DIGITAL REALTY TRUST,1525 COMSTOCK C/O DIGITAL REALTY TRUST,518210,37.373625,-121.955344,1525 COMSTOCK DRIVE,SANTA CLARA,95054,100753913,Unclassified,STATIONARY STANDBY DIESEL GENERATOR SET,STATIONARY STANDBY DIESEL GENERATOR SET,20100102
15974311,1525 COMSTOCK  C/O DIGITAL REALTY TRUST,1525 COMSTOCK C/O DIGITAL REALTY TRUST,518210,37.373625,-121.955344,1525 COMSTOCK DRIVE,SANTA CLARA,95054,100754013,Unclassified,STATIONARY STANDBY DIESEL GENERATOR SET,STATIONARY STANDBY DIESEL GENERATOR SET,20100102
15974311,1525 COMSTOCK  C/O DIGITAL REALTY TRUST,1525 COMSTOCK C/O DIGITAL REALTY TRUST,518210,37.373625,-121.955344,1525 COMSTOCK DRIVE,SANTA CLARA,95054,100753713,Unclassified,STATIONARY STANDBY DIESEL GENERATOR SET,STATIONARY STANDBY DIESEL GENERATOR SET,20100102
13778311,MICROSOFT CORPORATION,MICROSOFT CORPORATION,518210,37.360724,-121.948872,2045 LAFAYETTE STREET,SANTA CLARA,95050,83733013,Unclassified,"EMERGENCY GENSET, DIESEL, 2935 HP, BY2 H","EMERGENCY GENSET, DIESEL, 2935 HP, BY2 HITEC R12",20100102
13778311,MICROSOFT CORPORATION,MICROSOFT CORPORATION,518210,37.360724,-121.948872,2045 LAFAYETTE STREET,SANTA CLARA,95050,83733713,Unclassified,"EMERGENCY GENSET, DIESEL, 2935 HP, BY1 H","EMERGENCY GENSET, DIESEL, 2935 HP, BY1 HITEC P5",20100102
13778311,MICROSOFT CORPORATION,MICROSOFT CORPORATION,518210,37.360724,-121.948872,2045 LAFAYETTE STREET,SANTA CLARA,95050,83733813,Unclassified,"EMERGENCY GENSET, DIESEL, 2935 HP, BY1 H","EMERGENCY GENSET, DIESEL, 2935 HP, BY1 HITEC P4",20100102
13778311,MICROSOFT CORPORATION,MICROSOFT CORPORATION,518210,37.360724,-121.948872,2045 LAFAYETTE STREET,SANTA CLARA,95050,83734013,Unclassified,"EMERGENCY GENSET, DIESEL, 2935 HP, BY1 H","EMERGENCY GENSET, DIESEL, 2935 HP, BY1 HITEC P2",20100102
13778311,MICROSOFT CORPORATION,MICROSOFT CORPORATION,518210,37.360724,-121.948872,2045 LAFAYETTE STREET,SANTA CLARA,95050,83734113,Unclassified,"EMERGENCY GENSET, DIESEL, 2935 HP, BY1 H","EMERGENCY GENSET, DIESEL, 2935 HP, BY1 HITEC P1",20100102
13778311,MICROSOFT CORPORATION,MICROSOFT CORPORATION,518210,37.360724,-121.948872,2045 LAFAYETTE STREET,SANTA CLARA,95050,83734213,Unclassified,"EMERGENCY GENSET, DIESEL, 2935 HP, BY1 H","EMERGENCY GENSET, DIESEL, 2935 HP, BY1 HITEC R12",20100102
13778311,MICROSOFT CORPORATION,MICROSOFT CORPORATION,518210,37.360724,-121.948872,2045 LAFAYETTE STREET,SANTA CLARA,95050,83734513,Unclassified,"EMERGENCY GENSET, DIESEL, 2935 HP, BY2 H","EMERGENCY GENSET, DIESEL, 2935 HP, BY2 HITEC R21",20100102
13778311,MICROSOFT CORPORATION,MICROSOFT CORPORATION,518210,37.360724,-121.948872,2045 LAFAYETTE STREET,SANTA CLARA,95050,83733313,Unclassified,"EMERGENCY GENSET, DIESEL, 2935 HP, BY1 H","EMERGENCY GENSET, DIESEL, 2935 HP, BY1 HITEC R21",20100102
13778311,MICROSOFT CORPORATION,MICROSOFT CORPORATION,518210,37.360724,-121.948872,2045 LAFAYETTE STREET,SANTA CLARA,95050,83734713,Unclassified,"EMERGENCY GENSET, DIESEL, 2935 HP, BY2 H","EMERGENCY GENSET, DIESEL, 2935 HP, BY2 HITEC P7",20100102
13778311,MICROSOFT CORPORATION,MICROSOFT CORPORATION,518210,37.360724,-121.948872,2045 LAFAYETTE STREET,SANTA CLARA,95050,83732813,Unclassified,"EMERGENCY GENSET, DIESEL, 2935 HP, BY2 H","EMERGENCY GENSET, DIESEL, 2935 HP, BY2 HITEC P2",20100102
13778311,MICROSOFT CORPORATION,MICROSOFT CORPORATION,518210,37.360724,-121.948872,2045 LAFAYETTE STREET,SANTA CLARA,95050,83734313,Unclassified,"EMERGENCY GENSET, DIESEL, 2935 HP, BY1 H","EMERGENCY GENSET, DIESEL, 2935 HP, BY1 HITEC R11",20100102
13778311,MICROSOFT CORPORATION,MICROSOFT CORPORATION,518210,37.360724,-121.948872,2045 LAFAYETTE STREET,SANTA CLARA,95050,83733413,Unclassified,"EMERGENCY GENSET, DIESEL, 2935 HP, BY1 H","EMERGENCY GENSET, DIESEL, 2935 HP, BY1 HITEC P8",20100102
13778311,MICROSOFT CORPORATION,MICROSOFT CORPORATION,518210,37.360724,-121.948872,2045 LAFAYETTE STREET,SANTA CLARA,95050,83733213,Unclassified,"EMERGENCY GENSET, DIESEL, 2935 HP, BY1 H","EMERGENCY GENSET, DIESEL, 2935 HP, BY1 HITEC R22",20100102
13778311,MICROSOFT CORPORATION,MICROSOFT CORPORATION,518210,37.360724,-121.948872,2045 LAFAYETTE STREET,SANTA CLARA,95050,83733113,Unclassified,"EMERGENCY GENSET, DIESEL, 2935 HP, BY2 H","EMERGENCY GENSET, DIESEL, 2935 HP, BY2 HITEC R11",20100102
13778311,MICROSOFT CORPORATION,MICROSOFT CORPORATION,518210,37.360724,-121.948872,2045 LAFAYETTE STREET,SANTA CLARA,95050,83732913,Unclassified,"EMERGENCY GENSET, DIESEL, 2935 HP, BY2 H","EMERGENCY GENSET, DIESEL, 2935 HP, BY2 HITEC P1",20100102
13778311,MICROSOFT CORPORATION,MICROSOFT CORPORATION,518210,37.360724,-121.948872,2045 LAFAYETTE STREET,SANTA CLARA,95050,83732713,Unclassified,"EMERGENCY GENSET, DIESEL, 2935 HP, BY2 H","EMERGENCY GENSET, DIESEL, 2935 HP, BY2 HITEC P3",20100102
13778311,MICROSOFT CORPORATION,MICROSOFT CORPORATION,518210,37.360724,-121.948872,2045 LAFAYETTE STREET,SANTA CLARA,95050,83732613,Unclassified,"EMERGENCY GENSET, DIESEL, 2935 HP, BY2 H","EMERGENCY GENSET, DIESEL, 2935 HP, BY2 HITEC P4",20100102
13778311,MICROSOFT CORPORATION,MICROSOFT CORPORATION,518210,37.360724,-121.948872,2045 LAFAYETTE STREET,SANTA CLARA,95050,83734913,Unclassified,"EMERGENCY GENSET, DIESEL, 2935 HP, BY2 H","EMERGENCY GENSET, DIESEL, 2935 HP, BY2 HITEC P5",20100102
13778311,MICROSOFT CORPORATION,MICROSOFT CORPORATION,518210,37.360724,-121.948872,2045 LAFAYETTE STREET,SANTA CLARA,95050,83734813,Unclassified,"EMERGENCY GENSET, DIESEL, 2935 HP, BY2 H","EMERGENCY GENSET, DIESEL, 2935 HP, BY2 HITEC P6",20100102
13778311,MICROSOFT CORPORATION,MICROSOFT CORPORATION,518210,37.360724,-121.948872,2045 LAFAYETTE STREET,SANTA CLARA,95050,83734613,Unclassified,"EMERGENCY GENSET, DIESEL, 2935 HP, BY2 H","EMERGENCY GENSET, DIESEL, 2935 HP, BY2 HITEC P8",20100102
13778311,MICROSOFT CORPORATION,MICROSOFT CORPORATION,518210,37.360724,-121.948872,2045 LAFAYETTE STREET,SANTA CLARA,95050,83734413,Unclassified,"EMERGENCY GENSET, DIESEL, 2935 HP, BY2 H","EMERGENCY GENSET, DIESEL, 2935 HP, BY2 HITEC R22",20100102
13778311,MICROSOFT CORPORATION,MICROSOFT CORPORATION,518210,37.360724,-121.948872,2045 LAFAYETTE STREET,SANTA CLARA,95050,83733913,Unclassified,"EMERGENCY GENSET, DIESEL, 2935 HP, BY1 H","EMERGENCY GENSET, DIESEL, 2935 HP, BY1 HITEC P3",20100102
13778311,MICROSOFT CORPORATION,MICROSOFT CORPORATION,518210,37.360724,-121.948872,2045 LAFAYETTE STREET,SANTA CLARA,95050,83733613,Unclassified,"EMERGENCY GENSET, DIESEL, 2935 HP, BY1 H","EMERGENCY GENSET, DIESEL, 2935 HP, BY1 HITEC P6",20100102
13778311,MICROSOFT CORPORATION,MICROSOFT CORPORATION,518210,37.360724,-121.948872,2045 LAFAYETTE STREET,SANTA CLARA,95050,83733513,Unclassified,"EMERGENCY GENSET, DIESEL, 2935 HP, BY1 H","EMERGENCY GENSET, DIESEL, 2935 HP, BY1 HITEC P7",20100102
18599611,"XERES VENTURES, LP (SC1)","XERES VENTURES, LP (SC1)",518210,37.361656,-121.943303,535 REED STREET,SANTA CLARA,95050,141503213,Unclassified,EMERGENCY DIESEL-FIRED ICE ENGINE-GENERA,EMERGENCY DIESEL-FIRED ICE ENGINE-GENERATOR,20100102
18599611,"XERES VENTURES, LP (SC1)","XERES VENTURES, LP (SC1)",518210,37.361656,-121.943303,535 REED STREET,SANTA CLARA,95050,141503313,Unclassified,EMERGENCY DIESEL-FIRED IC ENGINE-GENERAT,EMERGENCY DIESEL-FIRED IC ENGINE-GENERATOR,20100102
18599611,"XERES VENTURES, LP (SC1)","XERES VENTURES, LP (SC1)",518210,37.361656,-121.943303,535 REED STREET,SANTA CLARA,95050,141503413,Unclassified,EMERGENCY DIESEL-FIRED IC ENGINE-GENERAT,EMERGENCY DIESEL-FIRED IC ENGINE-GENERATOR,20100102
18599611,"XERES VENTURES, LP (SC1)","XERES VENTURES, LP (SC1)",518210,37.361656,-121.943303,535 REED STREET,SANTA CLARA,95050,141503513,Unclassified,EMERGENCY DIESEL-FIRED IC ENGINE-GENERAT,EMERGENCY DIESEL-FIRED IC ENGINE-GENERATOR,20100102
18599611,"XERES VENTURES, LP (SC1)","XERES VENTURES, LP (SC1)",518210,37.361656,-121.943303,535 REED STREET,SANTA CLARA,95050,141503613,Unclassified,EMERGENCY DIESEL-FIRED IC ENGINE-GENERAT,EMERGENCY DIESEL-FIRED IC ENGINE-GENERATOR,20100102
18599611,"XERES VENTURES, LP (SC1)","XERES VENTURES, LP (SC1)",518210,37.361656,-121.943303,535 REED STREET,SANTA CLARA,95050,141503713,Unclassified,EMERGENCY DIESEL-FIRED IC ENGINE-GENERAT,EMERGENCY DIESEL-FIRED IC ENGINE-GENERATOR,20100102
18599611,"XERES VENTURES, LP (SC1)","XERES VENTURES, LP (SC1)",518210,37.361656,-121.943303,535 REED STREET,SANTA CLARA,95050,141503813,Unclassified,EMERGENCY DIESEL-FIRED IC ENGINE-GENERAT,EMERGENCY DIESEL-FIRED IC ENGINE-GENERATOR,20100102
18599611,"XERES VENTURES, LP (SC1)","XERES VENTURES, LP (SC1)",518210,37.361656,-121.943303,535 REED STREET,SANTA CLARA,95050,141503913,Unclassified,EMERGENCY DIESEL-FIRED IC ENGINE-GENERAT,EMERGENCY DIESEL-FIRED IC ENGINE-GENERATOR,20100102
18599611,"XERES VENTURES, LP (SC1)","XERES VENTURES, LP (SC1)",518210,37.361656,-121.943303,535 REED STREET,SANTA CLARA,95050,141504013,Unclassified,EMERGENCY DIESEL-FIRED IC ENGINE-GENERAT,EMERGENCY DIESEL-FIRED IC ENGINE-GENERATOR,20100102
18599611,"XERES VENTURES, LP (SC1)","XERES VENTURES, LP (SC1)",518210,37.361656,-121.943303,535 REED STREET,SANTA CLARA,95050,141504113,Unclassified,EMERGENCY DIESEL-FIRED IC ENGINE-GENERAT,EMERGENCY DIESEL-FIRED IC ENGINE-GENERATOR,20100102
18599611,"XERES VENTURES, LP (SC1)","XERES VENTURES, LP (SC1)",518210,37.361656,-121.943303,535 REED STREET,SANTA CLARA,95050,141504213,Unclassified,EMERGENCY DIESEL-FIRED IC ENGINE-GENERAT,EMERGENCY DIESEL-FIRED IC ENGINE-GENERATOR,20100102
18599611,"XERES VENTURES, LP (SC1)","XERES VENTURES, LP (SC1)",518210,37.361656,-121.943303,535 REED STREET,SANTA CLARA,95050,141504313,Unclassified,EMERGENCY DIESEL-FIRED IC ENGINE-GENERAT,EMERGENCY DIESEL-FIRED IC ENGINE-GENERATOR,20100102
